nome,cpf,cargo,salario_base,ano_mes,salario_pago
Wesley Uchoa,96544004200,Analista,5746.02,2023-01-01,6255.73
Wesley Uchoa,96544004200,Analista,5746.02,2023-02-01,6229.2
Wesley Uchoa,96544004200,Analista,5746.02,2023-03-01,6140.8
Wesley Uchoa,96544004200,Analista,5746.02,2023-04-01,6198.91
Wesley Uchoa,96544004200,Analista,5746.02,2023-05-01,6048.17
Wesley Uchoa,96544004200,Analista,5746.02,2023-06-01,6290.76
Wesley Uchoa,96544004200,Analista,5746.02,2023-07-01,6152.71
Wesley Uchoa,96544004200,Analista,5746.02,2023-08-01,6220.32
Wesley Uchoa,96544004200,Analista,5746.02,2023-09-01,6042.88
Wesley Uchoa,96544004200,Analista,5746.02,2023-10-01,6116.67
Wesley Uchoa,96544004200,Analista,5746.02,2023-11-01,6158.21
Wesley Uchoa,96544004200,Analista,5746.02,2023-12-01,6276.28
Wesley Uchoa,96544004200,Analista,5746.02,2024-01-01,6082.13
Wesley Uchoa,96544004200,Analista,5746.02,2024-02-01,6120.54
Wesley Uchoa,96544004200,Analista,5746.02,2024-03-01,6264.09
Wesley Uchoa,96544004200,Analista,5746.02,2024-04-01,6245.0
Wesley Uchoa,96544004200,Analista,5746.02,2024-05-01,6237.2
Wesley Uchoa,96544004200,Analista,5746.02,2024-06-01,6080.31
Wesley Uchoa,96544004200,Analista,5746.02,2024-07-01,6230.17
Wesley Uchoa,96544004200,Analista,5746.02,2024-08-01,6163.13
Wesley Uchoa,96544004200,Analista,5746.02,2024-09-01,6197.66
Wesley Uchoa,96544004200,Analista,5746.02,2024-10-01,6313.67
Wesley Uchoa,96544004200,Analista,5746.02,2024-11-01,6196.33
Wesley Uchoa,96544004200,Analista,5746.02,2024-12-01,6236.95
Wesley Uchoa,96544004200,Analista,5746.02,2025-01-01,6276.56
Wesley Uchoa,96544004200,Analista,5746.02,2025-02-01,6265.67
Wesley Uchoa,96544004200,Analista,5746.02,2025-03-01,6217.46
Wesley Uchoa,96544004200,Analista,5746.02,2025-04-01,6307.77
Wesley Uchoa,96544004200,Analista,5746.02,2025-05-01,6271.51
Wesley Uchoa,96544004200,Analista,5746.02,2025-06-01,6059.7
Wesley Uchoa,96544004200,Analista,5746.02,2025-07-01,6134.07
Wesley Uchoa,96544004200,Analista,5746.02,2025-08-01,6112.76
Wesley Uchoa,96544004200,Analista,5746.02,2025-09-01,6284.99
Wesley Uchoa,96544004200,Analista,5746.02,2025-10-01,6314.14
Wesley Uchoa,96544004200,Analista,5746.02,2025-11-01,6042.33
Wesley Uchoa,96544004200,Analista,5746.02,2025-12-01,6116.15
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-01-01,7660.8
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-02-01,7546.78
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-03-01,8034.49
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-04-01,7499.29
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-05-01,7979.75
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-06-01,7826.4
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-07-01,7558.63
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-08-01,7733.32
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-09-01,7400.74
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-10-01,7329.6
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-11-01,7664.91
Eduardo Klein,34232575935,Engenheiro,7017.05,2020-12-01,7737.68
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-01-01,7895.77
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-02-01,7537.06
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-03-01,7649.0
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-04-01,7635.91
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-05-01,7907.09
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-06-01,7573.06
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-07-01,7380.25
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-08-01,7909.1
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-09-01,7578.35
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-10-01,7736.5
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-11-01,7644.11
Eduardo Klein,34232575935,Engenheiro,7017.05,2021-12-01,7618.33
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-01-01,7757.66
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-02-01,7332.33
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-03-01,7381.19
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-04-01,7487.63
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-05-01,7261.7
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-06-01,7344.88
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-07-01,7419.53
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-08-01,7826.3
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-09-01,7387.32
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-10-01,8013.89
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-11-01,7786.19
Eduardo Klein,34232575935,Engenheiro,7017.05,2022-12-01,7505.69
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-01-01,7526.65
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-02-01,7574.33
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-03-01,7263.94
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-04-01,7656.88
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-05-01,7300.68
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-06-01,8026.5
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-07-01,7521.97
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-08-01,7357.77
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-09-01,7659.73
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-10-01,7810.39
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-11-01,7644.17
Eduardo Klein,34232575935,Engenheiro,7017.05,2023-12-01,7400.5
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-01-01,7643.82
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-02-01,7964.85
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-03-01,7356.11
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-04-01,7775.71
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-05-01,7996.24
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-06-01,7976.42
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-07-01,7441.13
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-08-01,7231.83
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-09-01,7694.08
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-10-01,7964.13
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-11-01,7883.86
Eduardo Klein,34232575935,Engenheiro,7017.05,2024-12-01,8033.28
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-01-01,7551.08
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-02-01,7566.01
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-03-01,7578.39
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-04-01,7998.03
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-05-01,7616.91
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-06-01,7991.45
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-07-01,7566.87
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-08-01,8048.63
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-09-01,7377.82
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-10-01,7793.72
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-11-01,7883.04
Eduardo Klein,34232575935,Engenheiro,7017.05,2025-12-01,7876.25
Yasmin Júnior,72488870183,Analista,6974.77,2020-01-01,7336.62
Yasmin Júnior,72488870183,Analista,6974.77,2020-02-01,7590.2
Yasmin Júnior,72488870183,Analista,6974.77,2020-03-01,7440.46
Yasmin Júnior,72488870183,Analista,6974.77,2020-04-01,7573.8
Yasmin Júnior,72488870183,Analista,6974.77,2020-05-01,7345.56
Yasmin Júnior,72488870183,Analista,6974.77,2020-06-01,7343.26
Yasmin Júnior,72488870183,Analista,6974.77,2020-07-01,7562.69
Yasmin Júnior,72488870183,Analista,6974.77,2020-08-01,7473.73
Yasmin Júnior,72488870183,Analista,6974.77,2020-09-01,7574.66
Yasmin Júnior,72488870183,Analista,6974.77,2020-10-01,7552.16
Yasmin Júnior,72488870183,Analista,6974.77,2020-11-01,7389.39
Yasmin Júnior,72488870183,Analista,6974.77,2020-12-01,7503.22
Yasmin Júnior,72488870183,Analista,6974.77,2021-01-01,7377.18
Yasmin Júnior,72488870183,Analista,6974.77,2021-02-01,7661.62
Yasmin Júnior,72488870183,Analista,6974.77,2021-03-01,7490.49
Yasmin Júnior,72488870183,Analista,6974.77,2021-04-01,7333.49
Yasmin Júnior,72488870183,Analista,6974.77,2021-05-01,7381.39
Yasmin Júnior,72488870183,Analista,6974.77,2021-06-01,7547.04
Yasmin Júnior,72488870183,Analista,6974.77,2021-07-01,7333.67
Yasmin Júnior,72488870183,Analista,6974.77,2021-08-01,7531.86
Yasmin Júnior,72488870183,Analista,6974.77,2021-09-01,7338.77
Yasmin Júnior,72488870183,Analista,6974.77,2021-10-01,7645.39
Yasmin Júnior,72488870183,Analista,6974.77,2021-11-01,7501.05
Yasmin Júnior,72488870183,Analista,6974.77,2021-12-01,7430.0
Yasmin Júnior,72488870183,Analista,6974.77,2022-01-01,7613.41
Yasmin Júnior,72488870183,Analista,6974.77,2022-02-01,7557.79
Yasmin Júnior,72488870183,Analista,6974.77,2022-03-01,7456.02
Yasmin Júnior,72488870183,Analista,6974.77,2022-04-01,7514.55
Yasmin Júnior,72488870183,Analista,6974.77,2022-05-01,7556.7
Yasmin Júnior,72488870183,Analista,6974.77,2022-06-01,7411.39
Yasmin Júnior,72488870183,Analista,6974.77,2022-07-01,7446.19
Yasmin Júnior,72488870183,Analista,6974.77,2022-08-01,7467.9
Yasmin Júnior,72488870183,Analista,6974.77,2022-09-01,7427.47
Yasmin Júnior,72488870183,Analista,6974.77,2022-10-01,7391.93
Yasmin Júnior,72488870183,Analista,6974.77,2022-11-01,7333.67
Yasmin Júnior,72488870183,Analista,6974.77,2022-12-01,7508.7
Yasmin Júnior,72488870183,Analista,6974.77,2023-01-01,7667.53
Yasmin Júnior,72488870183,Analista,6974.77,2023-02-01,7433.44
Yasmin Júnior,72488870183,Analista,6974.77,2023-03-01,7423.16
Yasmin Júnior,72488870183,Analista,6974.77,2023-04-01,7405.81
Yasmin Júnior,72488870183,Analista,6974.77,2023-05-01,7646.43
Yasmin Júnior,72488870183,Analista,6974.77,2023-06-01,7653.09
Yasmin Júnior,72488870183,Analista,6974.77,2023-07-01,7581.9
Yasmin Júnior,72488870183,Analista,6974.77,2023-08-01,7629.02
Yasmin Júnior,72488870183,Analista,6974.77,2023-09-01,7455.61
Yasmin Júnior,72488870183,Analista,6974.77,2023-10-01,7603.46
Yasmin Júnior,72488870183,Analista,6974.77,2023-11-01,7604.75
Yasmin Júnior,72488870183,Analista,6974.77,2023-12-01,7440.38
Yasmin Júnior,72488870183,Analista,6974.77,2024-01-01,7628.4
Yasmin Júnior,72488870183,Analista,6974.77,2024-02-01,7627.02
Yasmin Júnior,72488870183,Analista,6974.77,2024-03-01,7477.37
Yasmin Júnior,72488870183,Analista,6974.77,2024-04-01,7526.75
Yasmin Júnior,72488870183,Analista,6974.77,2024-05-01,7597.06
Yasmin Júnior,72488870183,Analista,6974.77,2024-06-01,7608.94
Yasmin Júnior,72488870183,Analista,6974.77,2024-07-01,7380.66
Yasmin Júnior,72488870183,Analista,6974.77,2024-08-01,7449.11
Yasmin Júnior,72488870183,Analista,6974.77,2024-09-01,7469.68
Yasmin Júnior,72488870183,Analista,6974.77,2024-10-01,7420.89
Yasmin Júnior,72488870183,Analista,6974.77,2024-11-01,7488.58
Yasmin Júnior,72488870183,Analista,6974.77,2024-12-01,7569.65
Yasmin Júnior,72488870183,Analista,6974.77,2025-01-01,7575.75
Yasmin Júnior,72488870183,Analista,6974.77,2025-02-01,7589.86
Yasmin Júnior,72488870183,Analista,6974.77,2025-03-01,7593.01
Yasmin Júnior,72488870183,Analista,6974.77,2025-04-01,7540.82
Yasmin Júnior,72488870183,Analista,6974.77,2025-05-01,7632.4
Yasmin Júnior,72488870183,Analista,6974.77,2025-06-01,7335.41
Yasmin Júnior,72488870183,Analista,6974.77,2025-07-01,7665.16
Yasmin Júnior,72488870183,Analista,6974.77,2025-08-01,7601.36
Yasmin Júnior,72488870183,Analista,6974.77,2025-09-01,7483.76
Yasmin Júnior,72488870183,Analista,6974.77,2025-10-01,7367.28
Yasmin Júnior,72488870183,Analista,6974.77,2025-11-01,7361.96
Yasmin Júnior,72488870183,Analista,6974.77,2025-12-01,7666.4
Bruno Souza,85925605858,Engenheiro,8363.8,2020-01-01,9392.64
Bruno Souza,85925605858,Engenheiro,8363.8,2020-02-01,9551.34
Bruno Souza,85925605858,Engenheiro,8363.8,2020-03-01,9335.92
Bruno Souza,85925605858,Engenheiro,8363.8,2020-04-01,9442.01
Bruno Souza,85925605858,Engenheiro,8363.8,2020-05-01,8698.48
Bruno Souza,85925605858,Engenheiro,8363.8,2020-06-01,9328.39
Bruno Souza,85925605858,Engenheiro,8363.8,2020-07-01,8947.72
Bruno Souza,85925605858,Engenheiro,8363.8,2020-08-01,9256.34
Bruno Souza,85925605858,Engenheiro,8363.8,2020-09-01,8973.23
Bruno Souza,85925605858,Engenheiro,8363.8,2020-10-01,9342.64
Bruno Souza,85925605858,Engenheiro,8363.8,2020-11-01,9572.89
Bruno Souza,85925605858,Engenheiro,8363.8,2020-12-01,8896.04
Bruno Souza,85925605858,Engenheiro,8363.8,2021-01-01,9377.99
Bruno Souza,85925605858,Engenheiro,8363.8,2021-02-01,8834.2
Bruno Souza,85925605858,Engenheiro,8363.8,2021-03-01,8795.63
Bruno Souza,85925605858,Engenheiro,8363.8,2021-04-01,9167.26
Bruno Souza,85925605858,Engenheiro,8363.8,2021-05-01,8929.16
Bruno Souza,85925605858,Engenheiro,8363.8,2021-06-01,8707.78
Bruno Souza,85925605858,Engenheiro,8363.8,2021-07-01,9481.4
Bruno Souza,85925605858,Engenheiro,8363.8,2021-08-01,9433.46
Bruno Souza,85925605858,Engenheiro,8363.8,2021-09-01,8818.32
Bruno Souza,85925605858,Engenheiro,8363.8,2021-10-01,9179.76
Bruno Souza,85925605858,Engenheiro,8363.8,2021-11-01,8852.35
Bruno Souza,85925605858,Engenheiro,8363.8,2021-12-01,9054.68
Bruno Souza,85925605858,Engenheiro,8363.8,2022-01-01,8685.73
Bruno Souza,85925605858,Engenheiro,8363.8,2022-02-01,9421.78
Bruno Souza,85925605858,Engenheiro,8363.8,2022-03-01,9189.15
Bruno Souza,85925605858,Engenheiro,8363.8,2022-04-01,9521.34
Bruno Souza,85925605858,Engenheiro,8363.8,2022-05-01,9300.91
Bruno Souza,85925605858,Engenheiro,8363.8,2022-06-01,9218.13
Bruno Souza,85925605858,Engenheiro,8363.8,2022-07-01,9107.07
Bruno Souza,85925605858,Engenheiro,8363.8,2022-08-01,9594.04
Bruno Souza,85925605858,Engenheiro,8363.8,2022-09-01,9047.2
Bruno Souza,85925605858,Engenheiro,8363.8,2022-10-01,9591.71
Bruno Souza,85925605858,Engenheiro,8363.8,2022-11-01,9456.74
Bruno Souza,85925605858,Engenheiro,8363.8,2022-12-01,9221.13
Bruno Souza,85925605858,Engenheiro,8363.8,2023-01-01,9359.33
Bruno Souza,85925605858,Engenheiro,8363.8,2023-02-01,9079.77
Bruno Souza,85925605858,Engenheiro,8363.8,2023-03-01,9197.48
Bruno Souza,85925605858,Engenheiro,8363.8,2023-04-01,8978.67
Bruno Souza,85925605858,Engenheiro,8363.8,2023-05-01,9116.1
Bruno Souza,85925605858,Engenheiro,8363.8,2023-06-01,9240.92
Bruno Souza,85925605858,Engenheiro,8363.8,2023-07-01,8840.24
Bruno Souza,85925605858,Engenheiro,8363.8,2023-08-01,8674.43
Bruno Souza,85925605858,Engenheiro,8363.8,2023-09-01,9472.88
Bruno Souza,85925605858,Engenheiro,8363.8,2023-10-01,8673.89
Bruno Souza,85925605858,Engenheiro,8363.8,2023-11-01,9309.02
Bruno Souza,85925605858,Engenheiro,8363.8,2023-12-01,8711.14
Bruno Souza,85925605858,Engenheiro,8363.8,2024-01-01,9350.51
Bruno Souza,85925605858,Engenheiro,8363.8,2024-02-01,9274.21
Bruno Souza,85925605858,Engenheiro,8363.8,2024-03-01,9607.09
Bruno Souza,85925605858,Engenheiro,8363.8,2024-04-01,9133.38
Bruno Souza,85925605858,Engenheiro,8363.8,2024-05-01,8891.82
Bruno Souza,85925605858,Engenheiro,8363.8,2024-06-01,8816.39
Bruno Souza,85925605858,Engenheiro,8363.8,2024-07-01,9567.9
Bruno Souza,85925605858,Engenheiro,8363.8,2024-08-01,9534.68
Bruno Souza,85925605858,Engenheiro,8363.8,2024-09-01,9406.04
Bruno Souza,85925605858,Engenheiro,8363.8,2024-10-01,9282.82
Bruno Souza,85925605858,Engenheiro,8363.8,2024-11-01,8666.3
Bruno Souza,85925605858,Engenheiro,8363.8,2024-12-01,8868.48
Bruno Souza,85925605858,Engenheiro,8363.8,2025-01-01,9322.57
Bruno Souza,85925605858,Engenheiro,8363.8,2025-02-01,8633.83
Bruno Souza,85925605858,Engenheiro,8363.8,2025-03-01,9076.69
Bruno Souza,85925605858,Engenheiro,8363.8,2025-04-01,9108.38
Bruno Souza,85925605858,Engenheiro,8363.8,2025-05-01,9487.73
Bruno Souza,85925605858,Engenheiro,8363.8,2025-06-01,9306.34
Bruno Souza,85925605858,Engenheiro,8363.8,2025-07-01,9140.8
Bruno Souza,85925605858,Engenheiro,8363.8,2025-08-01,9176.8
Bruno Souza,85925605858,Engenheiro,8363.8,2025-09-01,9233.68
Bruno Souza,85925605858,Engenheiro,8363.8,2025-10-01,8971.9
Bruno Souza,85925605858,Engenheiro,8363.8,2025-11-01,9558.56
Bruno Souza,85925605858,Engenheiro,8363.8,2025-12-01,9575.5
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-01-01,1525.29
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-02-01,1525.75
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-03-01,1540.75
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-04-01,1509.17
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-05-01,1517.55
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-06-01,1553.37
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-07-01,1518.08
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-08-01,1562.01
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-09-01,1553.05
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-10-01,1531.71
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-11-01,1512.08
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2020-12-01,1536.84
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-01-01,1539.48
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-02-01,1543.54
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-03-01,1543.67
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-04-01,1507.4
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-05-01,1533.51
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-06-01,1561.84
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-07-01,1509.39
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-08-01,1523.98
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-09-01,1549.97
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-10-01,1546.11
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-11-01,1552.01
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2021-12-01,1513.54
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-01-01,1539.8
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-02-01,1564.44
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-03-01,1554.16
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-04-01,1547.16
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-05-01,1523.56
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-06-01,1533.0
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-07-01,1524.03
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-08-01,1519.73
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-09-01,1509.76
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-10-01,1535.5
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-11-01,1513.95
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2022-12-01,1525.11
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-01-01,1547.58
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-02-01,1555.23
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-03-01,1509.96
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-04-01,1529.84
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-05-01,1538.47
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-06-01,1544.35
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-07-01,1527.9
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-08-01,1536.41
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-09-01,1519.93
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-10-01,1533.99
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-11-01,1536.76
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2023-12-01,1548.25
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-01-01,1515.55
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-02-01,1552.18
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-03-01,1556.84
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-04-01,1547.4
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-05-01,1524.56
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-06-01,1519.03
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-07-01,1555.14
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-08-01,1509.19
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-09-01,1544.22
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-10-01,1520.17
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-11-01,1553.86
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2024-12-01,1523.48
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-01-01,1560.62
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-02-01,1518.02
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-03-01,1521.32
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-04-01,1520.71
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-05-01,1553.44
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-06-01,1535.08
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-07-01,1556.01
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-08-01,1513.56
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-09-01,1553.48
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-10-01,1534.7
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-11-01,1507.52
Helena Nascimento,99055721074,Desenvolvedor,1463.17,2025-12-01,1557.89
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-01-01,3644.55
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-02-01,3562.57
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-03-01,3541.98
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-04-01,3599.95
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-05-01,3662.04
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-06-01,3571.24
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-07-01,3638.48
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-08-01,3617.52
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-09-01,3584.5
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-10-01,3524.19
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-11-01,3541.87
Juliana Ribeiro,73609211817,Gerente,3330.17,2020-12-01,3611.2
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-01-01,3516.51
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-02-01,3633.15
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-03-01,3615.67
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-04-01,3612.04
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-05-01,3658.76
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-06-01,3651.39
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-07-01,3568.89
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-08-01,3614.46
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-09-01,3569.51
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-10-01,3528.75
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-11-01,3541.72
Juliana Ribeiro,73609211817,Gerente,3330.17,2021-12-01,3589.67
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-01-01,3630.88
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-02-01,3541.84
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-03-01,3656.25
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-04-01,3522.61
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-05-01,3511.54
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-06-01,3606.7
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-07-01,3636.79
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-08-01,3643.2
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-09-01,3555.35
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-10-01,3547.06
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-11-01,3509.3
Juliana Ribeiro,73609211817,Gerente,3330.17,2022-12-01,3507.18
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-01-01,3536.32
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-02-01,3651.16
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-03-01,3562.22
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-04-01,3604.93
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-05-01,3644.63
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-06-01,3663.16
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-07-01,3526.07
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-08-01,3540.26
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-09-01,3518.59
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-10-01,3533.31
Juliana Ribeiro,73609211817,Gerente,3330.17,2023-11-01,3499.17
